SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-02-10,14,2025-02-10T06:30:00Z,2025-02-11T07:14:32Z,149.750000000000000000,149.750000000000000000,False,P,0.000000000000000000,159.456143719183586427,0.00,0.00,149.750000000000000000,1.000000000000000000,370.638562091503274587,-211.675473927875231084,0.000000000000000000,0.000000000000000000,369.638562091503274587,-211.675473927875231084,,
2025-02-10,15,2025-02-10T07:00:00Z,2025-02-11T07:44:34Z,102.280000000000001137,102.280000000000001137,False,N,0.000000000000000000,-3.299323633123275368,0.00,0.00,,,524.372259966500791961,-877.147464671052603080,0.000000000000000000,350.000000000000000000,524.372259966500791961,-876.147464671052603080,,350.000000000000000000
2025-02-10,16,2025-02-10T07:30:00Z,2025-02-11T08:14:32Z,99.599999999999994316,99.599999999999994316,False,N,0.000000000000000000,-20.092033415249051842,0.00,0.00,,,641.602279605988996991,-1012.072625243460265665,0.000000000000000000,350.000000000000000000,641.602279605988996991,-1011.072625243460265665,,350.000000000000000000
2025-02-10,17,2025-02-10T08:00:00Z,2025-02-11T08:44:36Z,99.019999999999996021,99.019999999999996021,False,N,0.000000000000000000,-166.365473787878784151,0.00,0.00,,,716.131213219696974193,-1583.062974924242325869,0.000000000000000000,700.000000000000000000,716.131213219696974193,-1582.062974924242325869,,700.000000000000000000
2025-02-10,18,2025-02-10T08:30:00Z,2025-02-11T09:14:33Z,144.460000000000007958,144.460000000000007958,False,P,0.000000000000000000,68.081475694444449687,0.00,0.00,,,798.000190833333363116,-1430.201857638888895963,0.000000000000000000,700.000000000000000000,798.000190833333363116,-1430.201857638888895963,,699.000000000000000000
2025-02-10,19,2025-02-10T09:00:00Z,2025-02-11T09:44:31Z,126.000000000000000000,126.000000000000000000,False,P,0.000000000000000000,80.243824162257496369,0.00,0.00,,,685.034858084215215968,-1004.589509171075860650,0.000000000000000000,400.000000000000000000,685.034858084215215968,-1004.589509171075860650,,399.000000000000000000
2025-02-10,20,2025-02-10T09:30:00Z,2025-02-11T10:14:34Z,126.000000000000000000,126.000000000000000000,False,P,0.000000000000000000,0.316178273809523791,0.00,0.00,,,582.083340972222231358,-981.633829365079350282,0.000000000000000000,400.000000000000000000,582.083340972222231358,-981.633829365079350282,,399.683821726190501522
2025-02-10,21,2025-02-10T10:00:00Z,2025-02-11T10:44:31Z,126.879999999999995453,126.879999999999995453,False,P,0.000000000000000000,180.909917778379025322,0.00,0.00,,,599.283981780303065534,-718.145633193843195841,0.000000000000000000,300.000000000000000000,599.283981780303065534,-718.145633193843195841,,299.000000000000000000
2025-02-10,22,2025-02-10T10:30:00Z,2025-02-11T11:15:56Z,126.879999999999995453,126.879999999999995453,False,P,0.000000000000000000,157.879032356532349013,0.00,0.00,,,560.000000000000000000,-702.120967643467679409,0.000000000000000000,300.000000000000000000,560.000000000000000000,-702.120967643467679409,,299.000000000000000000
2025-02-10,23,2025-02-10T11:00:00Z,2025-02-11T11:44:31Z,145.000000000000000000,145.000000000000000000,False,P,0.000000000000000000,472.002865883699655569,0.00,0.00,,,560.138888888888914153,-513.227689671855955567,0.000000000000000000,425.000000000000000000,559.138888888888914153,-513.227689671855955567,,425.000000000000000000
2025-02-10,24,2025-02-10T11:30:00Z,2025-02-11T12:14:44Z,121.939999999999997726,121.939999999999997726,False,P,0.000000000000000000,305.175000000000011369,0.00,0.00,,,566.641666666666651508,-686.291666666666628771,0.000000000000000000,425.000000000000000000,566.641666666666651508,-686.291666666666628771,,424.000000000000000000
2025-02-10,25,2025-02-10T12:00:00Z,2025-02-11T12:44:24Z,99.219999999999998863,99.219999999999998863,False,N,0.000000000000000000,-49.270660951178449238,0.00,0.00,,,560.000351832264982477,-609.270660951178456344,0.000000000000000000,0.000000000000000000,560.000351832264982477,-608.270660951178456344,,
2025-02-10,26,2025-02-10T12:30:00Z,2025-02-11T13:14:21Z,99.219999999999998863,99.219999999999998863,False,N,0.000000000000000000,-70.786789496186059978,0.00,0.00,,,591.541669295248084381,-662.496924773963883126,0.000000000000000000,0.000000000000000000,591.541669295248084381,-661.496924773963883126,,
2025-02-10,27,2025-02-10T13:00:00Z,2025-02-11T13:44:26Z,99.219999999999998863,99.219999999999998863,False,N,0.000000000000000000,-223.982757936507937302,0.00,0.00,,,680.000000000000000000,-904.141091269841240319,0.000000000000000000,0.000000000000000000,680.000000000000000000,-903.141091269841240319,,
2025-02-10,28,2025-02-10T13:30:00Z,2025-02-11T14:14:23Z,99.359999999999999432,99.359999999999999432,False,N,0.000000000000000000,-174.882194043345549517,0.00,0.00,,,684.102369569444476838,-858.984106321123363159,0.000000000000000000,0.000000000000000000,684.102369569444476838,-857.984106321123363159,,
2025-02-10,29,2025-02-10T14:00:00Z,2025-02-11T14:44:24Z,143.250000000000000000,143.250000000000000000,False,P,0.000000000000000000,145.374162608225105942,0.00,0.00,,,713.819444444444457076,-568.445281836219351135,0.000000000000000000,0.000000000000000000,712.819444444444457076,-568.445281836219351135,,
2025-02-10,30,2025-02-10T14:30:00Z,2025-02-11T15:14:24Z,144.349999999999994316,144.349999999999994316,False,P,0.000000000000000000,263.298074494949503332,0.00,0.00,,,826.830555555555520186,-563.582481060606028223,0.000000000000000000,0.000000000000000000,825.830555555555520186,-563.582481060606028223,,
2025-02-10,31,2025-02-10T15:00:00Z,2025-02-11T15:44:25Z,99.560000000000002274,99.560000000000002274,False,N,0.000000000000000000,-58.910431250000002024,0.00,0.00,,,678.166666666666628771,-737.077097916666616584,0.000000000000000000,0.000000000000000000,678.166666666666628771,-736.077097916666616584,,
2025-02-10,32,2025-02-10T15:30:00Z,2025-02-11T16:14:22Z,99.670000000000001705,99.670000000000001705,False,N,0.000000000000000000,-39.331151527777777233,0.00,0.00,,,754.009997500000054060,-793.341149027777760239,0.000000000000000000,0.000000000000000000,754.009997500000054060,-792.341149027777760239,,
2025-02-10,33,2025-02-10T16:00:00Z,2025-02-11T16:44:21Z,147.900000000000005684,147.900000000000005684,False,P,0.000000000000000000,2.748749999999999805,0.00,0.00,,,758.365000000000009095,-755.616250000000036380,0.000000000000000000,0.000000000000000000,757.365000000000009095,-755.616250000000036380,,
2025-02-10,34,2025-02-10T16:30:00Z,2025-02-11T17:14:19Z,100.019999999999996021,100.019999999999996021,False,N,0.000000000000000000,-76.003081805555552819,0.00,0.00,,,845.799999999999954525,-961.417081805555540086,0.000000000000000000,39.613999999999997215,845.799999999999954525,-960.417081805555540086,,39.613999999999997215
2025-02-10,35,2025-02-10T17:00:00Z,2025-02-11T17:44:22Z,100.019999999999996021,100.019999999999996021,False,N,0.000000000000000000,-7.763357533670033561,0.00,0.00,,,810.843372579966285230,-864.860563446969649704,0.000000000000000000,46.332999999999998408,810.843372579966285230,-863.860563446969649704,,46.332999999999998408
2025-02-10,36,2025-02-10T17:30:00Z,2025-02-11T18:14:24Z,156.900000000000005684,156.900000000000005684,False,P,0.000000000000000000,132.795887566137565727,0.00,0.00,,,961.009530423280466493,-859.816011904761921869,0.000000000000000000,31.765999999999998238,960.009530423280466493,-859.816011904761921869,,31.765999999999998238
2025-02-10,37,2025-02-10T18:00:00Z,2025-02-11T18:44:31Z,154.969999999999998863,154.969999999999998863,False,P,0.000000000000000000,241.440476190476204010,0.00,0.00,,,894.033333333333303017,-1087.742857142857246799,0.000000000000000000,435.149999999999977263,894.033333333333303017,-1087.742857142857246799,,434.149999999999977263
2025-02-10,38,2025-02-10T18:30:00Z,2025-02-11T19:14:31Z,153.669999999999987494,153.669999999999987494,False,P,0.000000000000000000,150.561198897498741189,0.00,0.00,,,735.789878754100527658,-1010.932688001720293869,0.000000000000000000,425.704000000000007731,735.789878754100527658,-1010.932688001720293869,,424.704000000000007731
2025-02-10,39,2025-02-10T19:00:00Z,2025-02-11T19:44:30Z,138.780000000000001137,138.780000000000001137,False,P,0.000000000000000000,210.385208333333338260,0.00,0.00,,,824.117706527777727388,-1101.297914861111166829,0.000000000000000000,487.579999999999984084,824.117706527777727388,-1101.297914861111166829,,486.579999999999984084
2025-02-10,40,2025-02-10T19:30:00Z,2025-02-11T20:14:25Z,135.910204081632656425,135.910204081632656425,False,P,0.000000000000000000,4.340499999999999581,0.00,0.00,,,604.008333333333325754,-1076.154166666666696983,0.000000000000000000,476.552999999999997272,604.008333333333325754,-1076.154166666666696983,,475.552999999999997272
2025-02-10,41,2025-02-10T20:00:00Z,2025-02-11T20:44:24Z,122.810000000000002274,122.810000000000002274,False,N,0.000000000000000000,-96.095582804052952497,0.00,0.00,122.810000000000002274,0.000000000000000000,903.405346338616595858,-1037.693517434160867197,-0.100000000000000006,38.317000000000000171,903.405346338616595858,-1036.693517434160867197,-0.100000000000000006,38.317000000000000171
2025-02-10,42,2025-02-10T20:30:00Z,2025-02-11T21:14:29Z,120.390000000000000568,120.390000000000000568,False,N,0.000000000000000000,-31.765159325396826517,0.00,0.00,120.390000000000000568,0.000000000000000000,1062.157951785714203652,-1181.669459722222200071,-0.101999999999999993,87.662999999999996703,1062.157951785714203652,-1180.669459722222200071,-0.101999999999999993,87.662999999999996703
2025-02-10,43,2025-02-10T21:00:00Z,2025-02-11T21:44:32Z,141.900000000000005684,141.900000000000005684,False,P,0.000000000000000000,76.505856666666673505,0.00,0.00,,,1192.864190000000007785,-1222.375301111111184582,-0.106999999999999998,106.000000000000000000,1191.864190000000007785,-1222.375301111111184582,-0.106999999999999998,106.000000000000000000
2025-02-10,44,2025-02-10T21:30:00Z,2025-02-11T22:14:28Z,141.900000000000005684,141.900000000000005684,False,P,0.000000000000000000,165.226715972222223172,0.00,0.00,,,1231.299308611111200662,-1151.215984583333238334,-0.092999999999999999,85.120000000000004547,1230.299308611111200662,-1151.215984583333238334,-0.092999999999999999,85.120000000000004547
2025-02-10,45,2025-02-10T22:00:00Z,2025-02-11T22:44:27Z,141.449999999999988631,141.449999999999988631,False,P,0.000000000000000000,272.996639583333319479,0.00,0.00,,,1297.873281666666571255,-1100.555698379629575356,0.000000000000000000,75.718999999999994088,1296.873281666666571255,-1100.555698379629575356,,75.718999999999994088
2025-02-10,46,2025-02-10T22:30:00Z,2025-02-11T23:14:23Z,139.599999999999994316,139.599999999999994316,False,P,0.000000000000000000,416.096472532051279813,0.00,0.00,,,1448.666408920940284588,-1068.249209824625040710,0.000000000000000000,35.350000000000001421,1447.666408920940284588,-1068.249209824625040710,,35.350000000000001421
2025-02-10,47,2025-02-10T23:00:00Z,2025-02-11T23:44:23Z,135.000000000000000000,135.000000000000000000,False,P,0.000000000000000000,190.255451689941992299,0.00,0.00,,,1102.894321134386473204,-915.939796979166658275,0.000000000000000000,3.281000000000000139,1101.894321134386473204,-915.939796979166658275,,3.281000000000000139
2025-02-10,48,2025-02-10T23:30:00Z,2025-02-12T00:14:23Z,102.170000000000001705,102.170000000000001705,False,N,0.000000000000000000,-9.950059523809523299,0.00,0.00,,,1149.092988392857250801,-1159.091797916666564561,0.000000000000000000,0.000000000000000000,1149.092988392857250801,-1158.091797916666564561,,
2025-02-11,1,2025-02-11T00:00:00Z,2025-02-12T00:44:25Z,90.000000000000000000,90.000000000000000000,False,N,0.000000000000000000,-45.919998749999997756,0.00,0.00,,,1022.763333333333321207,-1069.083332083333289120,0.000000000000000000,0.000000000000000000,1022.763333333333321207,-1068.083332083333289120,,
2025-02-11,2,2025-02-11T00:30:00Z,2025-02-12T01:14:25Z,133.000000000000000000,133.000000000000000000,False,P,0.000000000000000000,47.731486111111109949,0.00,0.00,,,1138.474881111111017162,-1091.158208888888793808,0.000000000000000000,0.000000000000000000,1137.474881111111017162,-1091.158208888888793808,,
2025-02-11,3,2025-02-11T01:00:00Z,2025-02-12T01:44:30Z,136.000000000000000000,136.000000000000000000,False,P,0.000000000000000000,428.997946736111089194,0.00,0.00,,,1479.876071736111043720,-1050.926065347222220225,0.000000000000000000,0.000000000000000000,1478.876071736111043720,-1050.926065347222220225,,
2025-02-11,4,2025-02-11T01:30:00Z,2025-02-12T02:14:51Z,135.889999999999986358,135.889999999999986358,False,P,0.000000000000000000,429.848305833333313331,0.00,0.00,,,1464.549378333333379487,-1034.667433055555648025,0.000000000000000000,0.000000000000000000,1463.549378333333379487,-1034.667433055555648025,,
2025-02-11,5,2025-02-11T02:00:00Z,2025-02-12T02:44:28Z,135.000000000000000000,135.000000000000000000,False,P,0.000000000000000000,311.550159801587312813,0.00,0.00,,,1362.215159801587333277,-1050.815166666666755191,0.000000000000000000,0.000000000000000000,1361.215159801587333277,-1050.815166666666755191,,
2025-02-11,6,2025-02-11T02:30:00Z,2025-02-12T03:14:27Z,133.000000000000000000,133.000000000000000000,False,P,0.000000000000000000,193.923675829772093948,0.00,0.00,,,1270.681549903846189409,-1076.508047111823316300,0.000000000000000000,0.000000000000000000,1269.681549903846189409,-1076.508047111823316300,,
2025-02-11,7,2025-02-11T03:00:00Z,2025-02-12T03:44:30Z,109.480000000000003979,109.480000000000003979,False,N,0.000000000000000000,-56.615821818181821357,0.00,0.00,109.480000000000003979,0.000000000000000000,986.262511515151459207,-1042.878521616161606289,0.000000000000000000,0.000000000000000000,986.262511515151459207,-1041.878521616161606289,,
2025-02-11,8,2025-02-11T03:30:00Z,2025-02-12T04:14:23Z,104.219999999999998863,104.219999999999998863,False,N,0.000000000000000000,-159.771666666666675383,0.00,0.00,104.219999999999998863,0.000000000000000000,890.870000000000004547,-1050.641666666666651508,0.000000000000000000,0.000000000000000000,890.870000000000004547,-1049.641666666666651508,,
2025-02-11,9,2025-02-11T04:00:00Z,2025-02-12T04:44:25Z,105.829999999999998295,105.829999999999998295,False,N,0.000000000000000000,-84.635416111111112514,0.00,0.00,105.829999999999998295,0.000000000000000000,939.806250555555607207,-1024.441666666666606034,0.000000000000000000,0.000000000000000000,939.806250555555607207,-1023.441666666666719721,,
2025-02-11,10,2025-02-11T04:30:00Z,2025-02-12T05:14:27Z,133.000000000000000000,133.000000000000000000,False,P,0.000000000000000000,58.531313322649573649,0.00,0.00,,,1070.826868878205232249,-1012.321998055555582141,0.000000000000000000,0.000000000000000000,1069.826868878205232249,-1012.321998055555582141,,
2025-02-11,11,2025-02-11T05:00:00Z,2025-02-12T05:44:31Z,135.000000000000000000,135.000000000000000000,False,P,0.000000000000000000,337.887563495532219804,0.00,0.00,,,1079.563755162198958715,-1092.141833333333352130,0.000000000000000000,350.000000000000000000,1078.563755162198958715,-1092.141833333333352130,,350.000000000000000000
2025-02-11,12,2025-02-11T05:30:00Z,2025-02-12T06:14:27Z,113.989999999999994884,113.989999999999994884,False,N,0.000000000000000000,-15.650254471315721005,0.00,0.00,113.989999999999994884,0.000000000000000000,743.241412195350903858,-1108.984302638241388195,0.000000000000000000,350.000000000000000000,743.241412195350903858,-1107.984302638241388195,,350.000000000000000000
2025-02-11,13,2025-02-11T06:00:00Z,2025-02-12T06:44:27Z,133.000000000000000000,133.000000000000000000,False,P,0.000000000000000000,111.448113782051279941,0.00,0.00,,,535.512780448717990112,-1253.349999999999909051,0.000000000000000000,829.052000000000020918,534.512780448717990112,-1253.349999999999909051,,829.052000000000020918
2025-02-11,14,2025-02-11T06:30:00Z,2025-02-12T07:14:36Z,147.000000000000000000,147.000000000000000000,False,P,0.000000000000000000,188.103062791669401577,0.00,0.00,,,645.677486958336089629,-1352.410424386348267944,0.000000000000000000,894.692999999999983629,644.677486958336089629,-1352.410424386348267944,,894.692999999999983629
2025-02-11,15,2025-02-11T07:00:00Z,2025-02-12T07:44:44Z,156.889999999999986358,156.889999999999986358,False,P,0.000000000000000000,421.697000416666639921,0.00,0.00,,,658.041664583333385963,-1750.189997499999890351,0.000000000000000000,1513.372000000000070941,658.041664583333385963,-1750.189997499999890351,,1512.372000000000070941
2025-02-11,16,2025-02-11T07:30:00Z,2025-02-12T08:14:29Z,147.000000000000000000,147.000000000000000000,False,P,0.000000000000000000,83.699435339423644109,0.00,0.00,,,633.568184089423652949,-2049.835414534313713375,0.000000000000000000,1500.000000000000000000,632.568184089423652949,-2049.835414534313713375,,1500.000000000000000000
2025-02-11,17,2025-02-11T08:00:00Z,2025-02-12T08:44:28Z,142.560000000000002274,142.560000000000002274,False,P,0.000000000000000000,24.166443181818181074,0.00,0.00,,,929.816443181818158337,-1705.701291666666747915,0.000000000000000000,800.000000000000000000,929.816443181818158337,-1705.701291666666747915,,799.000000000000000000
2025-02-11,18,2025-02-11T08:30:00Z,2025-02-12T09:14:38Z,141.879985754985767699,141.879985754985767699,False,P,0.000000000000000000,24.651080277777776217,0.00,0.00,,,825.333580277777741685,-1720.817254999999931897,0.000000000000000000,920.404999999999972715,825.333580277777741685,-1720.817254999999931897,,919.404999999999972715
2025-02-11,19,2025-02-11T09:00:00Z,2025-02-12T09:44:45Z,154.389600000000001501,154.389600000000001501,False,P,0.000000000000000000,461.189570124277793184,0.00,0.00,,,1548.770565000000033251,-1770.772789181277858006,0.000000000000000000,683.260999999999967258,1548.770565000000033251,-1770.772789181277858006,,682.260999999999967258
2025-02-11,20,2025-02-11T09:30:00Z,2025-02-12T10:14:41Z,147.000000000000000000,147.000000000000000000,False,P,0.000000000000000000,340.896045416666652272,0.00,0.00,,,1507.754378749999887077,-1716.606878194444334440,0.000000000000000000,550.000000000000000000,1506.754378749999887077,-1716.606878194444334440,,550.000000000000000000
2025-02-11,21,2025-02-11T10:00:00Z,2025-02-12T10:44:38Z,142.150000000000005684,142.150000000000005684,False,P,0.000000000000000000,172.849746527777767824,0.00,0.00,,,1547.959907361111163482,-1675.074071666666668534,0.000000000000000000,300.000000000000000000,1547.959907361111163482,-1675.074071666666668534,,299.000000000000000000
2025-02-11,22,2025-02-11T10:30:00Z,2025-02-12T11:14:25Z,145.930072992700729628,145.930072992700729628,False,P,0.000000000000000000,247.860739877136751375,0.00,0.00,,,1577.279458295940230528,-1629.374828842592705769,0.000000000000000000,300.000000000000000000,1577.279458295940230528,-1629.374828842592705769,,299.000000000000000000
2025-02-11,23,2025-02-11T11:00:00Z,2025-02-12T11:44:30Z,103.099999999999994316,103.099999999999994316,False,N,0.000000000000000000,-10.697917083333333466,0.00,0.00,,,1628.052082916666677193,-1638.718750000000000000,0.000000000000000000,0.000000000000000000,1628.052082916666677193,-1637.718750000000000000,,
